coGN_ReadoutComponent1_Feature62_fold0,coGN_ReadoutComponent2_Feature1_fold0,coGN_ReadoutComponent5_Feature7_fold0,coGN_ReadoutComponent1_Feature73_fold0,coGN_ReadoutComponent1_Feature117_fold0,coGN_ReadoutComponent1_Feature71_fold0,coGN_ReadoutComponent1_Feature3_fold0,coGN_ReadoutComponent2_Feature47_fold0,coGN_ReadoutComponent4_Feature62_fold0,coGN_ReadoutComponent3_Feature47_fold0,target
-1.5300516,-1.7733953,-0.031088054,-0.47026047,-1.8544354,-0.64982975,-1.1195917,-0.15561824,-0.31824532,-1.5726678,1.26
-0.14393485,-1.2526072,-0.17302759,-0.94462955,0.7464896,-1.2389244,-1.1405426,0.62113464,-0.14849259,0.90769285,1.88
0.6316895,-1.3020985,-0.30144674,0.001048848,-1.8972071,-2.3977504,-1.7517109,0.30472398,-0.34320182,-0.45864072,0.7
5.7752924,-3.4331167,,-1.8757014,0.3962979,1.6803825,2.16425,1.3129246,3.7250955,6.107619,4.18
-0.13403942,-2.757155,,-0.32394278,-0.8842503,-1.5201892,-1.068184,-0.17341013,-0.37798357,-0.101154074,1.18
-0.5253583,-2.722497,,-1.1597834,0.51626825,-1.7404287,-1.0087688,0.09206504,-0.12484996,-0.5941758,1.1
7.5491967,-0.48596317,-0.37933463,-0.37130475,2.9279947,0.5384816,1.7017822,-1.6394923,0.4045518,-0.19859566,1.64
-0.8711536,-2.2330375,-0.25373673,1.9723573,-0.75956476,-1.6258112,-0.33415073,0.05360362,-0.2945121,-1.4748514,1.02
0.18494438,-0.7099103,-0.3883461,0.35467908,-1.3604078,-2.135471,-0.8314348,-0.8166375,-0.3871928,-0.5426307,0.68
1.0244558,0.21113703,,-1.4312568,-0.613788,-1.0722951,-0.4617437,-1.7388577,-0.34403202,-0.6667844,1.18
2.2163923,-2.524217,,-2.0690656,0.5117244,1.725606,-0.4635381,-0.3271156,-0.16974309,1.1841063,2.1
4.157172,0.7345971,-0.3826062,-1.4796542,4.0962625,0.29366192,-0.04444194,-1.2547488,-0.37240824,-1.8150486,1.46
14.322201,-0.20902175,-0.36868605,-3.3405764,19.119234,2.47243,6.688679,-1.129061,1.1816713,1.1420557,3.54
0.16235581,-2.8950138,-0.37599015,-0.70943177,0.0828449,-0.79083484,-0.45175964,2.535082,1.3488363,3.2385166,1.92
2.1110396,-1.5436175,-0.38255388,0.4652083,-1.3340648,-2.0159855,-0.6092961,-0.9097194,-0.20066719,-0.35639396,0.68
-0.46336663,0.9070249,-0.40668428,-0.77835804,-0.09176925,-1.5016122,-0.9795618,-1.3912793,-0.17335267,-1.3755835,0.88
1.0984758,0.12311824,,3.3126466,-0.74358153,-0.044262797,-1.060259,-1.5646534,-0.23655939,0.09490361,1.42
-1.6380686,0.5107672,,0.09350483,-1.5319464,-1.810752,-0.7693421,-1.4215139,-0.33662778,-0.098699145,0.54
0.48877242,0.74153703,-0.33588827,-0.3316838,-1.08215,-1.7582253,-1.293055,-1.2517179,-0.40773845,-1.6378126,0.56
-0.64725053,-4.348165,-0.39821693,0.6176297,-1.8804816,-2.053714,0.48674738,1.3309364,-0.3482889,-0.62324595,0.92
0.051888973,-0.628817,-0.32378852,-0.45834383,-1.526807,-0.38584748,-1.0641909,-0.59416896,-0.30668077,0.12227541,0.58
-2.1050916,-1.5043778,-0.122570604,-1.6660744,0.08482888,-0.6777682,-0.970298,-0.8839899,-0.06877351,-0.13739409,1.16
-2.219634,0.57377833,,0.60938466,0.08788405,-0.5798465,-0.9474618,-2.1896112,-0.25169116,-0.08615148,0.8
-0.6509399,-0.5626934,-0.28323033,-0.9818148,0.6256353,-1.8086925,-1.0171365,-0.6917917,-0.3340712,0.10800953,0.64
-0.93715763,-1.3404843,-0.36660227,0.904749,-0.34940484,-0.7019325,-1.0663445,0.4140733,-0.4007453,-1.0550073,1.22
1.0805783,-0.67443556,-0.22825786,0.8991159,-2.7315936,-1.5721675,-1.3354163,-0.6188222,0.50656307,1.0773441,1.4
0.57065725,-0.18010934,,0.816992,-1.1826547,-0.9983567,-1.2991947,-1.488915,-0.26393786,-0.73148566,0.26
0.8309165,-0.57371914,-0.44459465,0.090235546,-1.9989959,-2.295534,-1.7539151,-1.2113853,-0.38252383,-0.10610877,0.82
1.2634538,-1.4491533,-0.32074916,-1.4299282,-0.056476187,-1.4687493,-1.0058784,0.14630765,-0.8341498,0.1474364,1.52
0.25579363,-1.89637,,5.523227,-1.3491678,-0.8622307,-1.3885256,0.34923324,-0.7195604,1.1779989,1.54
-0.9496627,0.5639489,-0.19517814,2.1504476,-3.4054768,-2.46455,-1.4594785,-1.9700575,-0.39429003,-0.45575604,-0.06
-1.6011479,-1.9624358,-0.06222561,-1.8894912,0.51809156,-0.13226902,-0.57491946,-0.5675818,-0.077905536,-1.4646466,1.36
0.20545651,0.49581736,,-0.025544845,-1.7667545,-2.071848,-1.8084213,-0.20943739,,0.22550072,0.98
6.2724323,-0.6226249,-0.31814545,-3.1651933,6.7819347,0.25729823,0.50232697,-0.95284355,-0.086684436,-0.092779264,2.04
-0.13158563,0.036351144,,-2.9919562,1.3455282,-0.049947977,-0.4923368,-1.6753422,-0.38167208,-0.7074804,1.36
10.347992,-0.06170374,,-3.3376882,5.350587,0.69689846,2.4416437,-1.248629,3.6880324,5.562843,3.96
1.8436847,-1.3525672,-0.40641966,-0.039017893,-0.87754273,-1.4697409,-0.79533595,-1.4338229,-0.3680761,-0.63022316,0.8
0.41977668,-0.58325386,-0.31308633,-2.9784098,2.1631937,1.102837,0.214956,-1.6470892,-0.3325887,-1.641266,1.4
-0.08095921,-2.7143943,-0.060822815,-0.86059725,-1.2487736,-0.7900712,-0.9674131,0.70235515,0.025777064,-1.5858238,1.62
3.093931,-0.17708129,,-1.3793428,-0.51217026,-0.62656504,-0.5563804,0.100134775,,0.48926407,1.82
1.0672253,0.40549242,-0.1274057,1.2240205,0.58818763,0.13229005,-1.3356963,-2.2201145,-0.15867361,-1.4831595,0.8
3.4687672,-1.7574035,,0.08796965,-1.1441783,-1.4982312,-0.14879322,1.0479199,,1.3534166,1.98
-0.9809581,-0.26881057,-0.3880287,-1.569902,0.9522935,-1.4662825,-1.1561232,-1.2297492,-0.04460866,-1.4240673,0.78
-1.9777154,-1.8479584,,-0.6177134,-0.14344576,-0.5796476,-0.943943,-0.35861412,-0.83644587,-0.19823512,1.32
8.224003,-1.4650056,-0.2428121,-5.9266124,7.935993,1.3811891,1.8895183,0.48364028,-0.796958,0.7880955,2.8
3.4730453,-2.773255,-0.40252548,-0.24072444,-1.0014857,-0.20789127,-0.24123894,0.032249957,-0.88738716,-0.46262434,1.5
-1.6992093,0.5710482,,2.1096575,-2.467087,-2.5677664,-1.2586545,0.13549742,,0.50185347,0.84
-0.8184422,-2.6687465,-0.27806526,-0.98628694,0.6635584,-1.8437524,-0.9963847,-0.29034913,-0.7997459,-0.52887493,1.08
2.9174595,-0.21101955,0.017596424,0.5591099,-2.9781492,-1.761449,-1.2034426,-2.402653,0.9193865,1.1191059,1.74
1.3421966,-0.14246354,,0.20800097,-0.9713901,-1.3665601,-0.5261458,-1.4695673,-0.2042028,-0.6595775,0.54
-1.3601888,0.32094672,-0.512868,2.1773396,-3.387359,-2.553569,-1.4894662,-1.8433795,-0.21778291,0.060481995,0.14
-1.6310939,-0.27415234,,2.4124486,-3.2571793,-2.4940054,-1.4042414,0.20108312,-0.05842509,2.2655027,1.16
-0.46065757,0.33882406,,0.49959922,-2.9661486,-2.0154696,-1.354858,-2.5478244,-0.38235697,-0.67804307,-0.26
6.6613483,0.31905904,,-0.3769412,-0.963445,-0.925296,-0.06629561,-1.1848756,,2.6986353,2.26
-0.6262285,-1.965075,0.13845855,0.36855823,1.8742596,0.5907715,-0.6451975,0.8554287,0.159938,0.022918325,2.14
-2.1347256,-0.48306316,-0.26449305,-1.8974435,0.9153177,-0.7788433,-0.9765201,-0.50808775,-0.3030502,-1.5020092,1.08
0.93036056,0.3895566,-0.28998032,-1.1874366,7.699171,-0.6787963,3.1342657,-1.291984,0.030991536,-0.2705699,1.28
1.5529704,0.28924233,-0.3571311,-0.86951566,1.1507506,0.05345811,-0.16145208,-1.8527322,-0.25302917,-1.550628,1.2
4.2819943,-0.028512552,-0.23752901,-0.5229629,-1.4256182,-0.44719726,-0.10593629,-1.5992608,-0.46946242,-0.5362939,1.4
-0.5782639,-1.3068726,-0.36906573,-0.44316712,-1.149909,-1.7301685,-1.046579,-0.75519615,-0.40897802,-0.6067305,0.78
7.793201,-0.16408859,-0.011170149,-0.38373506,4.2084966,0.19158971,1.2921238,-0.82250774,-0.14203379,-0.019248102,0.92
1.0209894,-1.627092,-0.31515163,1.4661711,-1.8491448,-1.18426,-1.8665607,-0.65528744,-0.24852811,-1.6744331,1.06
2.0713885,-1.2325125,,0.088505134,-1.2655352,-1.0475035,-1.3524219,-0.73886174,-0.29418278,0.24600741,1.18
0.1385343,-3.4024787,,2.3273535,-1.7936202,-0.24919407,-1.153983,2.9556596,-0.11676463,3.0179062,2.56
0.5291313,0.25082374,-0.42587063,0.15721384,-2.242671,-1.3674887,-1.5169508,-2.4455626,-0.2159734,-0.039306987,0.4
-0.5203872,0.2406438,-0.40366593,-1.5621231,0.02456931,-1.1980975,-1.0801911,-1.849362,-0.044524416,-0.9630523,1.04
1.5781326,-1.9482884,-0.38687986,-2.933449,2.8399677,0.05316022,-0.6689355,-0.042870127,-0.113641016,-0.3113379,1.44
-0.61291254,0.96862614,,0.029538885,-2.1782467,-2.391102,-1.9118136,-1.7177728,-0.27187744,-0.74707305,0.16
0.84725404,0.5080194,-0.2982612,1.9568152,-2.2607276,-1.672049,-1.4173799,-0.73364854,-0.12938558,-1.3371412,0.74
-0.33566448,-2.6434717,-0.16180092,-0.7547807,-0.08281395,-1.4164712,-0.746609,0.08220347,-0.89020765,-0.38415134,1.14
-1.4132109,-1.4971122,,2.7148356,-0.083274186,-0.8328954,-1.0944289,0.517388,-0.0444213,0.4718768,1.66
10.242031,-3.4691238,,-1.3602064,16.955723,1.2983769,5.857416,0.41532245,2.1410913,3.3708901,3.44
0.37880594,-1.2258631,,0.45817575,-2.9731765,-1.9770653,-1.4921187,-1.2820963,-0.060701817,0.6146132,0.92
7.672339,-1.0124087,,-2.9318514,2.9188383,0.20519394,1.3033721,2.7814157,,2.747242,3.14
0.5450821,-1.3864176,,1.332383,-1.4449505,-1.6553222,-0.52055097,-0.58294713,-0.38747224,0.14597757,1.14
4.18483,0.91198057,,0.25733674,-0.8743331,-1.905573,-0.90060276,-2.3991153,-0.08920997,2.0181859,2.1
-0.8374737,-1.5156698,0.07407974,-0.26022956,1.3833768,0.14429967,-1.257289,-0.8286571,-0.35098848,0.2967683,1.54
1.321157,0.86358154,,-1.9656268,1.2369881,-0.42828268,-0.16855939,0.7025875,-0.28858787,0.7363767,1.94
4.3937697,1.0920031,,-1.4040377,-0.14419979,-1.1525195,-0.49770194,-0.6659265,,-0.012258463,1.7
2.4572685,-3.1593113,,0.17559391,-1.5292416,-1.4493983,-1.1859663,-1.000453,1.9853406,3.0235136,2.2
-2.2762575,-0.6325193,0.028341085,-2.2597325,0.30820858,-1.400075,-0.4375257,-0.6638007,-0.21688372,-1.6334026,0.8
-0.7166926,-2.6797302,,2.0462961,0.98420084,1.360427,0.0045629367,0.6335736,0.055987567,0.013970628,1.96
5.4690204,0.013985813,-0.34505856,-0.8824293,1.5846771,0.21973783,0.49693125,-1.6268114,-0.77704465,-0.55327797,1.66
-0.2595417,-1.45434,-0.33210498,4.0505247,-3.6944454,-2.0886946,-1.3998537,-0.86728495,-0.2647431,-1.7033563,0.54
0.79910046,0.2407744,-0.35066912,-0.55301166,-1.1912377,-0.55249053,-0.58097684,-0.28313637,0.29713058,0.15245064,1.36
2.466831,-1.5499729,-0.42966938,0.78457516,-2.1912754,-1.1277617,-1.7001069,-1.3358816,-0.41113406,-0.5446375,1.14
5.117017,0.6842267,,-1.4148283,4.5976763,0.36524615,-0.47315437,-1.6886095,-0.16551295,-0.4750703,0.82
3.0825875,0.11885905,-0.348553,-0.056390893,-0.46398494,-0.41835526,-0.578642,-1.9021939,-0.24436869,-0.3994875,0.98
-0.8054579,-1.4427674,-0.43429965,-0.0094578415,-1.961831,-2.3735604,-1.5382733,-0.62141716,-0.29426602,0.44148847,1.02
1.002895,-2.5199683,,0.29880524,-1.3449785,-1.864145,-1.159511,-0.07999903,-0.9933753,-0.1558437,1.22
14.652885,-1.2706852,-0.26808578,-1.9680337,5.7057643,2.0625622,6.4210863,-1.9053046,1.0369704,0.19885597,2.66
0.8434266,0.48318905,,-1.6658307,-0.2173201,-1.4135258,-1.2322044,-2.2699547,-0.38461244,-0.6536155,0.48
2.931243,-1.4689676,-0.3118937,-2.91965,1.8215702,-0.015749596,-0.85462,-0.8474982,-0.23894021,-1.7126399,1.54
-0.39848047,-0.6192766,-0.20570582,-0.09667972,-0.5274917,-2.1588643,-0.878935,-0.6677616,-0.3049901,-1.6367354,0.84
0.16249624,0.7757637,-0.2114127,-0.3202284,1.5854832,0.29924893,-0.8293134,-1.4525297,-0.080383934,-0.03888953,1.2
0.3407418,0.38683227,,0.015280373,-1.6351174,-2.1742034,-1.2473813,0.8223019,0.04609336,2.9510813,2.1
0.37233448,-3.8176181,,-1.6651773,-0.1681151,0.27921027,-1.1458937,2.0985258,2.2319975,3.9514117,3.2
0.9762377,0.4354528,,-1.8657818,1.7209619,-0.020877335,-0.64475334,-0.4404176,-0.094295874,-0.4631727,0.94
0.4536153,0.684372,,-0.48159298,-0.27442136,-1.518118,-0.98968786,-0.8652528,-0.19675735,-0.75111735,0.64
-0.11838068,0.65019596,,4.3826227,-1.4727924,0.0025465488,-0.7601218,-1.0964803,-0.34143633,-0.12970275,1.06
1.8657062,-1.4799738,,0.8784802,-1.0764961,-0.015819982,-0.9937644,-1.345729,-0.3472036,-0.75342315,0.86
9.512075,-3.4425778,,-3.432358,6.3334775,1.6898683,1.0587451,0.35997707,2.9250774,2.6332712,3.66
-2.2712579,-1.1044812,,-2.162489,-0.048738673,-0.5538336,-1.0100403,-1.5229508,-0.23943377,-0.7212084,0.9
0.36842507,0.50776386,,-1.3968513,-0.658846,0.42720565,-0.95486575,-1.954169,-0.87389755,-0.1102649,1.38
-0.79129523,-0.6095313,,-1.9957554,1.0076536,-1.1706798,-1.3738736,-0.29492417,-0.0871367,-0.4576769,0.8
7.8866796,-1.7315319,,-2.9647484,6.0624332,1.5625407,0.50337625,0.58035135,-0.26517412,0.08006228,2.72
1.0505948,-0.19973251,,-1.5375586,0.017333172,-1.4344999,-1.0531232,-1.0267318,-0.036855467,-0.14320394,0.96
1.7556089,-1.4624407,,-0.9765709,-0.48561153,-1.5379703,-0.7285081,0.37804812,0.13977484,1.8264219,2.1
-1.2691011,0.21975452,-0.32855248,-1.0728923,-1.24458,0.2080449,-0.59501684,-1.4980385,-0.43847096,-0.5759595,0.32
2.044729,-2.396439,-0.06697054,-1.6042767,-0.12127877,-0.7049225,-1.1238006,0.45717117,3.0282533,2.7681007,2.04
3.5373223,-3.7499433,,-5.880067,6.249885,1.5204773,1.187814,4.462463,0.30413967,3.216612,3.84
0.3108092,-1.0232759,-0.1109609,-0.22594017,1.4729419,0.36987564,-0.7296007,-1.5843178,0.002565153,-0.037532672,1.36
-1.7084634,-4.4547844,,1.969212,-1.2484695,-0.5787544,-0.8162061,1.2227824,-0.17146875,-0.7108369,0.82
5.022815,-1.5313451,-0.23102796,-0.17450932,-0.13295978,0.2807737,-0.78520054,-0.8925831,-0.96755415,-0.3528525,1.26
3.138269,-2.5526695,-0.2531922,0.045521915,-1.2221042,-1.1847782,-0.56671184,-0.032541577,1.5389979,0.43589723,1.6
-0.16926762,0.9368256,-0.4169122,-0.30820972,-1.1758187,-1.719613,-1.0106237,-1.7713323,-0.3194838,-0.45894742,0.3
-0.45683938,-1.1388135,,0.56527233,-1.2220879,-2.0452895,-0.3507287,0.9274748,-0.54675406,0.41643962,1.34
0.75028884,-2.36464,-0.25576985,4.2436643,-1.0173122,0.3047641,-0.4139414,-0.65708923,-0.20512342,-0.0890426,1.44
-0.81237835,0.8355762,,0.30431056,-1.8820543,-2.194138,-0.7579316,-1.8259383,-0.39375845,-0.041223817,0.4
-1.173452,-2.5045164,,-1.636953,0.0063666403,-1.0562042,-1.3774322,1.3965298,-0.3858605,1.8146126,1.66
-0.7600267,-1.8628306,-0.11134423,-0.33930767,-1.1422309,0.31209242,-0.91298413,1.2847271,0.14320813,-0.513695,1.74
0.64736986,-1.5554522,0.4118294,0.053301163,2.4716554,-0.0396519,-0.3534028,-0.9887449,0.14790253,-0.14453472,1.62
0.46254015,0.41308928,-0.4481594,-0.8197025,-0.44741228,-1.6221256,-0.2913083,-1.2151123,-0.1797881,-0.26952475,0.42
0.9212902,-1.3625453,-0.29870266,-1.9322726,1.102566,-0.19900799,0.2559425,-0.020010397,-0.20718145,-0.32327363,1.16
-0.8659402,-1.155985,-0.20494863,-1.1060802,-1.1070936,0.29997075,-0.6436551,2.4737964,0.61212367,2.6393986,1.64
-0.04814607,0.95042026,-0.35873187,0.35640588,-1.4077309,-2.1031053,-0.75705844,-1.7796543,-0.36818418,-1.6195118,0.32
1.6399324,-0.28949702,,-1.1045376,-0.8278942,-0.790829,-0.65695935,-1.7221631,-0.28450468,-0.47766727,1.18
0.49505928,-2.0498564,,-0.6156831,-1.3618065,-0.51391166,0.052957937,0.42535487,2.2601907,3.3951323,1.88
-1.0368549,-4.4848447,-0.39483252,-0.25066188,-1.777834,-0.63259196,-0.7867527,1.4592917,-0.1355461,-0.10634331,1.28
0.7417009,-1.4492258,,3.9821439,-0.7096544,0.57328916,-0.062326357,-1.0798059,0.055523418,-0.04551588,1.84
-0.051329754,-2.828092,,-1.4534297,0.92766815,-1.1617725,-0.7530564,1.5439898,,3.0350254,2.24
0.87168354,-3.7995024,,-0.026674166,-2.1260743,-1.4625679,-1.6938487,-0.103294194,1.2404145,1.8489885,1.68
-0.98379946,-1.5716656,-0.21665436,-1.1343846,-1.176255,0.19378048,-0.9174377,-0.04649681,-0.21498033,0.6585904,1.4
-1.2354875,0.23169029,-0.044910938,-1.0912526,0.601092,-1.4311494,-0.4389109,-1.5654075,-0.31129074,-1.650536,0.26
3.815176,-0.17810182,,-2.2580163,1.4619966,0.8570576,-0.70981616,-0.73364663,,-0.026372835,2.1
4.0372753,0.0918167,,-2.270785,1.2954835,-1.0609567,0.32477897,-0.8855443,,0.17549229,1.84
-1.2487127,0.4598955,,-1.6030663,-0.14393845,-0.9808294,-1.4228876,-0.6069714,-0.2134164,-0.10706887,0.78
-0.8650362,-2.3481255,0.96723056,2.8931427,-3.313918,-2.0641153,-1.069645,0.2568953,2.5499568,1.3851086,1.72
3.715068,-1.2328058,-0.41002673,-0.18826139,-1.191996,-0.98949736,-0.47095463,-0.9566037,0.24269736,-0.056961823,1.72
1.401495,0.1532931,-0.22623585,0.5013325,-2.8775816,-2.019083,-1.2410173,-2.4700103,-0.36463982,-0.32021052,-0.02
-0.8902091,0.2512192,,2.9313936,-0.75483686,0.04793132,-1.1489106,-1.8851181,-0.4201614,0.17998447,1.08
13.900073,-0.060046334,,-0.9321037,10.19269,0.04712989,8.785193,-0.24696866,3.2205384,5.6865973,3.92
-0.2579521,-2.942122,-0.52249634,-0.53537285,-0.47307867,-1.6199771,-0.7808603,0.13004205,1.0135038,0.5508003,1.26
-0.5038694,-2.7616901,-0.39224222,-0.488694,-1.2679882,-1.2797904,-1.685791,1.5648785,-0.39311936,-0.10437934,1.46
-1.1171675,-1.3353857,-0.19927374,-0.9368841,-0.16478747,-1.7045344,-1.2474949,0.44952753,-0.14923537,-0.75854397,1.22
-0.021777801,-1.1889347,-0.5763841,-0.5159831,-0.7470099,-1.1957834,-0.49916795,-1.0580293,-0.31895366,-1.6359315,1.16
4.0935774,-2.3070488,-0.42077062,1.8775924,-2.1387467,-0.7177386,-1.04207,-0.59564966,-0.46508393,-0.43056637,0.82
-0.34425065,0.5539331,,4.169105,-1.6080322,-0.006142184,0.2012845,-2.188745,-0.2746337,0.0015148749,0.68
-0.085162506,-0.24781065,-0.41125077,0.4693653,-1.105643,-1.9478219,-0.5710715,-0.9145259,-1.0743723,-0.3520869,0.64
-0.040667176,-1.6290791,-0.5679535,2.5305738,-1.2585428,-0.024128124,-0.78907657,-0.9003173,-0.102920525,-0.11311512,0.9
1.1307815,-3.006591,,-1.9631647,0.59743786,-0.2205657,-0.37607896,-0.0606267,-0.32704067,0.35075483,1.62
1.3775678,-2.6384912,,9.088753,-0.976926,1.0286522,-0.5179702,0.07343536,,0.7929204,1.26
4.6599803,-3.25399,,0.53353614,-0.8288573,-0.5872022,-0.5518763,-0.9753741,2.049393,2.5156052,2.32
0.8362205,-4.241421,-0.16121748,-0.82336664,-0.43566117,-0.9670914,-0.99139154,2.0575054,0.74875474,2.6649094,1.82
1.4712605,-0.66866195,0.40616083,-2.979657,2.6914983,1.2857869,-0.23516816,-0.4708167,-0.86735433,-0.32754308,1.44
-1.665437,-4.459937,-0.41428396,2.0974019,-0.91305023,0.16757858,-0.7846697,1.529698,-0.065166034,0.0069034398,1.22
8.265374,-0.60857946,-0.2561655,-4.2452064,6.1163487,0.54331136,-0.40034604,-0.85459864,-0.2619665,-0.1318729,2.12
-0.31516677,0.8416877,-0.44628462,-1.4070568,-0.35761794,-0.6381703,-0.7872842,-1.2522199,-0.2599699,-1.4704407,1.0
7.169014,0.29109335,-0.32023937,-4.032557,6.767389,0.5505303,0.51306736,-0.6336498,-0.82902825,-0.23287308,1.6
0.1814687,0.5879328,,-1.2764914,-1.1430333,-1.3339069,-0.9169315,-1.1300738,-0.43041855,0.0051158043,0.98
3.8236804,-0.9194654,,0.12989296,-0.549534,1.5396737,-0.6424903,-1.1814961,-0.25658184,-0.6767304,0.8
-0.26047152,0.7261845,,0.018565089,-2.1446767,-2.255039,-1.807934,-1.3213,-0.2680583,-0.64927554,0.38
6.6213355,-0.59217656,-0.4561348,-1.9954263,9.174252,0.006675102,3.8134675,-1.5468886,0.6941181,0.48679227,2.08
-0.20043422,0.8028971,,0.64335585,-2.657327,-1.7093956,-1.1985757,0.83303165,-0.2961825,1.8802922,1.54
0.78166384,0.9018546,,-1.1257994,0.46111757,-1.5838926,-0.80656296,-2.4911757,-0.011989672,0.49125943,1.38
-1.8068746,0.21281104,-0.061267972,-0.12516762,-1.5858165,-1.230287,-0.9632831,-1.939076,-0.22119683,-1.5511554,0.5
-0.28531975,-4.113814,0.28641647,-1.3808246,-0.066397116,-1.4245578,-1.1277087,1.2401983,0.08408991,-1.3927205,1.46
0.6272361,-1.816754,,-3.8603976,4.0769343,1.1347148,0.45152324,-0.217682,-0.26649225,-0.039092984,1.94
-1.0475307,-2.016717,-0.39380053,-0.76449543,-0.811554,-1.6194153,-1.1774682,-0.031695858,-0.43255952,-0.48557934,0.92
2.3443844,0.37523773,,0.3507136,-1.316384,-1.8177447,-0.9901917,0.16380079,,2.0465422,1.86
-1.0266042,-0.4986722,,-0.434314,-1.0812749,-1.412501,-1.6381487,-0.7406311,-0.19255853,-0.6456426,0.56
2.9068544,-2.6396203,-0.3892446,2.5681343,-2.8883905,-1.5228771,-1.4927385,0.32773316,-1.0498286,-0.5214271,1.48
4.6884165,1.2138997,,-1.407361,-0.46294338,-1.118845,-0.22119813,1.3417746,,1.1196,1.9
-0.15169767,-0.59227365,-0.43463117,0.66323113,-1.6093183,-1.9466525,-0.7995516,-1.0825361,0.008196278,0.7082997,1.28
2.6613686,-1.1918578,,-2.0418653,1.1434209,-0.5945034,-0.33288187,-1.2962989,-0.04250924,1.5627084,2.1
-1.6636647,-1.1954137,,2.2456007,-3.1457129,-2.432973,-1.2246683,0.99968654,1.2082052,3.266433,1.9
3.9224124,-1.4810365,-0.120076746,-4.17591,3.521334,0.22077458,0.0317221,0.11466834,-0.29359946,-0.3094921,1.44
0.8456731,-3.3590248,,2.773585,-1.2171566,0.67562366,-0.2534648,1.7032884,0.079812214,0.67065775,2.44
7.6480823,0.26660603,,-2.2872326,1.1524055,-1.0023237,0.020413779,-0.46390715,0.3050398,2.146711,2.4
9.904672,0.67287594,-0.1695095,-2.0254922,10.618142,0.10534169,4.236615,-1.8691108,-0.74000293,-0.37258852,2.28
8.852899,-0.07728968,-0.40987867,-2.0127347,12.428474,0.3365829,5.3962913,-2.231538,0.72303617,0.27978557,2.3
-0.083761156,-2.4431226,-0.27288562,-0.7221385,-0.7287372,-1.1800282,-0.93878746,0.670152,1.5188439,0.74781877,1.96
2.8668396,-1.0765158,,-1.6116775,0.38755628,-0.91415626,-0.2538214,-1.6035901,-0.27794015,-0.7381615,1.08
0.3655703,0.6440801,,3.0633564,0.020813525,-0.014898419,-0.8068601,-1.3515211,-0.3047343,-0.11244008,1.06
1.7444929,-0.43371135,,1.3929541,-1.6770002,-0.25797182,-0.050668906,-0.9449071,0.28800115,-0.6463441,1.32
-0.73462605,0.41171256,-0.13587546,-1.3617959,0.23651107,-1.2391328,-0.5726118,-1.5527518,-0.82196355,-0.42525244,0.8
5.4361916,-0.2095114,-0.028456181,0.43957973,-0.7945664,-1.6768789,0.011851288,-2.3323264,0.6670793,2.390015,2.02
1.5156857,-2.97566,-0.4510132,-0.8942373,-0.48012123,-1.5030622,-0.44989404,0.22879589,-0.99832356,-0.60202664,1.54
-1.094428,-1.7884698,,0.1546496,-1.3155673,-2.006019,-1.0627911,0.9482975,-0.2854128,1.3811228,1.78
6.9771137,-2.8060274,,-2.1977654,5.7557154,1.2832848,-0.009177111,0.74166995,-0.009238839,-0.4994472,2.02
-0.15546691,-0.6152688,-0.22807944,-0.9802459,-1.2764297,0.36549526,-1.0154964,0.017351687,-0.5214834,-0.026679114,0.42
2.045438,-2.9962144,,-3.0240183,0.91494465,1.3375618,-0.6255486,-0.013462603,-0.27625224,0.38867024,1.84
2.1070745,-0.35157838,,-1.6573877,-0.19368517,-1.4831277,-0.957164,-0.71023524,0.27215204,0.3037734,1.12
8.949124,-3.2906806,-0.45092732,-1.9236567,7.2065253,1.1262122,3.7444541,-0.4192456,4.4854717,3.5536783,3.5
2.1377907,-0.5459908,-0.36207962,-2.1151047,1.2976251,-0.3836306,-0.30057287,-0.92757946,-0.053519174,0.03902638,1.64
0.147858,-4.511375,-0.2833658,1.5812885,1.0285718,1.3928055,0.19652274,1.4285154,-0.043814465,0.00023080036,1.74
-0.89749,0.363118,-0.11291379,-1.0521418,0.7270893,-1.3883548,-1.3304145,-2.4857593,-0.1533952,-0.18223995,0.62
6.2979307,-3.0744324,,-1.7834084,0.99182373,0.39856467,0.01749365,1.7038717,3.1462202,6.533349,3.84
5.924777,-0.05569178,0.294096,-0.3877359,3.38211,0.13757718,5.222741,-1.9922962,0.14401403,-0.1774329,1.02
2.3617816,-3.499098,,0.06477497,-0.54405457,5.505024,4.6243114,4.920549,5.1084137,6.30972,4.22
0.45412126,-0.27444056,-0.15666673,-0.32873273,-1.3377984,-1.2856356,-1.6407635,-0.4451049,-0.19377618,-1.2733718,0.88
6.3873487,-0.23022588,0.27280933,-1.2785192,-0.3533513,-0.69153726,-0.31680447,-2.012451,1.2203809,1.4719915,2.3
2.7534263,-0.009198271,,-1.8312219,0.18222243,-0.32431707,0.27058607,-0.91907,0.21257296,1.8232749,2.24
-0.7199075,-0.77320826,,0.28336018,-1.168887,-1.44155,-0.73231286,-1.128656,-0.24159971,-0.5913335,0.98
3.4814405,-0.19459778,,-1.6126144,-0.1365178,-1.4594302,-0.3668105,-0.31209216,0.28258586,2.2198594,1.96
-0.99206364,0.109806865,-0.43147385,0.09408682,-0.049549125,-1.1734668,-0.4115462,-2.0634582,-0.24581051,0.11605768,0.68
