# c0 + a0 * (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|) + a1 * ((|feature_25 - feature_11|) + (feature_13 - feature_7)) + a2 * (|(feature_22 + feature_8) - sqrt(feature_14)|) + a3 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a4 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a5 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.435796291814397; Max AE: 2.49653139739946
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      a5                      c0
# all , -1.443390569561740e+00,  1.218332312919527e-01,  1.371338631148230e-02,  4.388198969647972e-02,  2.947917963344087e-01,  3.107622686621729e-03,  6.081313300103625e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         7|0|mult|2|0|abd|abd; (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|); $\left(\left|\left(feature_{8} feature_{1}\right) - \left(\left|feature_{3} - feature_{1}\right|\right)\right|\right)$; abs((feature_8 .* feature_1) - abs(feature_3 - feature_1)); abs((newdata$feature_8 * newdata$feature_1) - abs(newdata$feature_3 - newdata$feature_1)); feature_8,feature_1,feature_3,feature_1
# 1;  2; Unitless;                                         24|10|abd|12|6|sub|add; ((|feature_25 - feature_11|) + (feature_13 - feature_7)); $\left(\left(\left|feature_{25} - feature_{11}\right|\right) + \left(feature_{13} - feature_{7}\right)\right)$; (abs(feature_25 - feature_11) + (feature_13 - feature_7)); (abs(newdata$feature_25 - newdata$feature_11) + (newdata$feature_13 - newdata$feature_7)); feature_25,feature_11,feature_13,feature_7
# 2;  2; Unitless;                                         21|7|add|13|sqrt|abd; (|(feature_22 + feature_8) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{8}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_8) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_8) - sqrt(newdata$feature_14)); feature_22,feature_8,feature_14
# 3;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 4;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 5;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      ,  Feature 5 Value      
116         ,  2.160000000000000e+00,  2.081253601859935e+00,  0.000000000000000e+00,  1.281935274315881e+00,  2.349657502660134e+01, -1.637820811690288e+00,  1.458897301965657e+00,  2.048260965353467e+02
117         ,  9.000000000000001e-01,  7.703834517487707e-01,  0.000000000000000e+00, -3.784714244332912e-01,  1.686328033634297e+01, -2.343483673986432e+00,  1.741003687368143e-01,  9.210644108837627e+00
118         ,  3.260000000000000e+00,  2.744135399807157e+00,  0.000000000000000e+00,  1.981344568063085e+00,  4.656055985343707e+01, -4.192282797418141e+00,  7.484180800321477e-02,  4.563007215197645e+02
119         ,  1.280000000000000e+00,  1.321224704693166e+00,  0.000000000000000e+00,  1.136507395836508e+00,  4.438174270197358e+00, -4.070704369907443e+00,  1.586198204252362e+00,  7.233793156016812e+01
120         ,  1.300000000000000e+00,  1.358389369598177e+00,  0.000000000000000e+00,  1.220410247220395e-01,  6.378698096635464e+00, -1.246224980559439e+00,  1.846922651300287e+00,  5.088938962955992e+01
121         ,  9.000000000000001e-01,  9.268102626516891e-01,  0.000000000000000e+00,  3.916808500231141e-01,  1.037968583064300e+01, -1.343818808771595e+00,  2.200458603843779e-01,  3.949008245129109e+01
122         ,  1.860000000000000e+00,  1.454159165959271e+00,  0.000000000000000e+00,  9.543938173459572e-01,  1.862166897229377e+01, -4.970049542779743e+00,  1.275874536026279e+00,  1.018022975220437e+02
123         ,  9.200000000000002e-01,  1.041940419661742e+00,  0.000000000000000e+00,  1.477541912062477e+00,  5.929156826270336e-01, -6.586953076851534e+00,  1.396767329397473e+00,  3.956643765478557e+01
124         ,  2.120000000000000e+00,  1.449296266949498e+00,  0.000000000000000e+00,  6.764453793162123e-01,  2.740903458717192e+00, -3.819054524182986e+00,  1.160218237724666e+00,  1.759316656452602e+02
125         ,  3.740000000000000e+00,  3.400472010934245e+00,  0.000000000000000e+00,  2.344436671115911e+00,  3.467156731631119e+01, -2.239866604102057e+00,  1.186882931422947e+00,  5.726732040542104e+02
126         ,  1.420000000000000e+00,  1.448683127602143e+00,  0.000000000000000e+00,  1.356280754164040e+00,  5.616833560296651e+00, -2.071776862109978e+00,  1.306572309589305e+00,  9.783453324433067e+01
127         ,  1.480000000000000e+00,  1.353399577952098e+00,  0.000000000000000e+00,  1.524969245044427e+00,  1.047470887118875e+01, -8.490525633996041e-01,  8.090646206926555e-01,  6.905120490471805e+01
128         ,  2.200000000000000e+00,  9.707725027427490e-01,  6.383479886480081e-03,  3.568492620264274e-01,  9.256093183211263e+00, -9.630775412663116e+00,  1.146405669631420e+00,  9.206817454028304e+01
129         ,  5.600000000000001e-01,  1.123897285897838e+00,  0.000000000000000e+00, -6.315016485169689e-02,  1.387648205789520e+01, -2.641602703582956e+00,  1.175522415257402e+00,  3.299969589645304e+01
130         ,  2.060000000000000e+00,  2.180941701793288e+00,  0.000000000000000e+00,  2.427857400995794e+00,  3.899124788621769e+00, -3.591076799795945e-01,  1.931486044851666e+00,  2.155726873280320e+02
131         ,  1.340000000000000e+00,  1.770335882764027e+00,  0.000000000000000e+00,  4.810616158350166e-01,  1.117974496371777e+01, -6.992493093323068e+00,  1.020274183476773e+00,  3.077462250436410e+02
132         ,  6.600000000000000e-01,  8.533327238285990e-01,  0.000000000000000e+00,  2.460914266550600e-01,  1.760663551434387e+01, -1.404485606525810e+01,  7.784265430781213e-02,  1.825001282661622e+02
133         ,  1.320000000000001e+00,  1.205564500326091e+00,  0.000000000000000e+00,  3.297187181848850e-01,  7.327056596531307e+00, -3.562631299261856e-01,  1.286817524819045e+00,  2.995022578797294e+01
134         ,  7.400000000000001e-01,  1.111422473305682e+00,  0.000000000000000e+00,  5.578424841995075e-01,  2.358940096590267e+00, -7.055720800088315e+00,  1.261683107832325e+00,  1.096219219977283e+02
135         ,  1.600000000000000e+00,  1.281659647594753e+00,  0.000000000000000e+00,  1.828822843873098e+00,  2.532126786976466e+00, -3.620789355547940e+00,  1.248386082825354e+00,  6.656739714386973e+01
136         ,  1.280000000000000e+00,  1.666955692209189e+00,  0.000000000000000e+00,  1.215983036188261e+00,  1.487258031593990e+01, -3.222183309435066e+00,  2.894236483284408e-01,  2.454609052955566e+02
137         ,  1.260000000000000e+00,  7.846423881385598e-01,  5.219885066207404e-02,  9.709796451516741e-01,  1.724533969752123e+00, -8.625976426881140e+00,  1.150905269265802e+00,  4.799655256886670e+01
138         ,  2.760000000000000e+00,  1.783720052206059e+00,  0.000000000000000e+00,  1.996385669002083e+00,  4.233189363905474e+00, -5.440264896755088e+00,  1.396443469750247e+00,  2.256969021358878e+02
139         ,  3.200000000000000e-01,  7.106667283712704e-01,  0.000000000000000e+00,  6.620683282962244e-01,  5.615068213891959e+00, -4.508071586621869e+00,  1.400203610932957e-01,  3.263529146821610e+01
140         ,  1.540000000000000e+00,  1.436175013560502e+00,  0.000000000000000e+00,  1.748930324978640e+00,  2.251799817269386e-01, -1.408172153005405e+00,  1.323384794277143e+00,  9.124282914318910e+01
141         ,  2.480000000000000e+00,  1.572282037390889e+00,  0.000000000000000e+00,  1.072071585672416e+00,  1.072942473772585e+00, -2.794194790385261e+00,  1.241647752093616e+00,  1.851609416784883e+02
142         ,  1.720000000000000e+00,  1.394946091927352e+00,  0.000000000000000e+00,  6.337407477132635e-01,  2.774882830851615e+01, -3.426309646086040e-01,  1.161651518483237e+00,  5.353504315600945e-01
143         ,  1.820000000000000e+00,  1.714537372793274e+00,  0.000000000000000e+00,  1.759248897757979e+00,  1.395480096273831e+01, -7.555913265972621e-01,  1.406484500775044e+00,  1.027281233668462e+02
144         ,  2.340000000000000e+00,  1.375025242855927e+00,  0.000000000000000e+00,  1.573851439208114e+00,  3.768929302993030e+00, -7.588643739656039e-01,  2.024055577739537e-01,  1.599598000541888e+02
145         ,  1.520000000000000e+00,  8.951137527208869e-01,  1.397083881137231e-01,  1.914112050095898e+00,  1.102666083459075e+01, -1.408800369651138e+00,  1.051389878643537e-01,  4.345692594006147e+01
147         ,  9.399999999999998e-01,  1.060721468101858e+00,  0.000000000000000e+00,  5.520628571241502e-01,  3.343192911528575e+00, -2.524825487799769e+00,  1.196191255788530e+00,  3.142306748827794e+01
148         ,  8.200000000000000e-01,  1.562717732548265e+00,  0.000000000000000e+00,  8.942750328295528e-01,  8.815974916288745e+00, -3.315810344434347e+00,  1.238943986246182e+00,  1.625071634873642e+02
149         ,  7.600000000000002e-01,  1.121048250333681e+00,  0.000000000000000e+00,  9.811881829232091e-01,  1.433758730892990e+00, -1.677829841020977e+00,  1.354937765870102e+00,  1.541882166658677e+01
150         ,  1.340000000000000e+00,  1.581443367734625e+00,  0.000000000000000e+00,  9.411518630379812e-01,  5.304469770301338e+00, -2.981695288880068e+00,  1.247574208215020e+00,  1.766541042398752e+02
151         ,  8.000000000000003e-01,  1.205819533117943e+00,  0.000000000000000e+00,  2.363234373620197e-01,  3.461316352068238e-01, -1.423934021290726e+00,  1.288486598301608e+00,  7.941739469292693e+01
152         ,  2.060000000000000e+00,  1.472066711212546e+00,  0.000000000000000e+00,  1.726781663298819e+00,  1.996846109506807e+01, -7.331256507727061e-01,  1.121804301637949e+00,  2.612707062918956e+01
154         ,  9.800000000000000e-01,  1.453339091614439e+00,  0.000000000000000e+00,  8.127998891346724e-01,  8.547331745815704e+00, -4.092745370480253e+00,  1.519999697526488e+00,  1.159996781534337e+02
155         ,  1.420000000000000e+00,  1.232764340872885e+00,  0.000000000000000e+00, -5.291024544916270e-01,  3.363550846884343e+01, -2.200276238563738e+00,  3.991885067807683e-01,  6.651822767653407e+01
156         ,  1.480000000000000e+00,  1.603077694630637e+00,  0.000000000000000e+00,  1.403985191828331e+00,  2.679058940836249e+00, -5.319657271667399e+00,  1.660807950929176e+00,  1.708701414930577e+02
157         ,  1.760000000000000e+00,  2.616830871112835e+00,  0.000000000000000e+00,  4.440816253604488e-01,  2.766956246756335e+01, -1.780688071192524e+00,  1.708731696487729e+00,  3.699201633520332e+02
158         ,  3.800000000000000e-01,  6.620976505116105e-01,  0.000000000000000e+00,  4.244677304591123e-01,  2.447605156280758e+00, -8.148352867162922e+00,  2.298204575682784e-01,  8.318379268700470e+01
159         ,  1.840000000000000e+00,  1.597728201746010e+00,  0.000000000000000e+00,  2.648351566112745e+00,  9.878122039309986e+00, -1.551753078123780e+00,  1.298030264126458e+00,  6.980335146325663e+01
160         ,  2.580000000000001e+00,  1.633094688981657e+00,  0.000000000000000e+00,  2.089500839978449e+00,  8.534719849025223e+00, -8.421850317604126e-01,  1.247425112465539e+00,  1.038024584123681e+02
161         ,  4.000000000000000e-01,  8.745755134313284e-01,  2.000000000000000e-01,  1.083454524376664e+00,  7.238665870730809e+00, -5.111765107370212e+00,  1.380643473230951e+00,  4.542603097042061e+01
162         ,  2.940000000000000e+00,  3.104010778095657e+00,  0.000000000000000e+00,  2.091686415936370e+00,  1.524960580458217e+00, -1.537510741922598e+00,  4.963683622750962e+00,  2.652657872946763e+02
163         ,  1.900000000000000e+00,  1.507091181919626e+00,  0.000000000000000e+00,  1.243241773508452e+00,  6.185101273612116e+00, -2.924482217154333e+00,  1.322370605376132e+00,  1.290958198670774e+02
165         ,  1.740000000000000e+00,  3.011993695671810e+00,  0.000000000000000e+00,  2.636072345597843e+00,  3.156652829316999e+01, -3.037242836756959e+00,  1.983431652468230e+00,  3.856317696389132e+02
166         ,  2.340000000000000e+00,  2.032037044635328e+00,  0.000000000000000e+00,  9.421257606581970e-01,  2.948834452137651e+01, -7.397599532937875e+00,  1.249469025146031e+00,  2.770692209886478e+02
167         ,  1.840000000000000e+00,  1.391273707670499e+00,  0.000000000000000e+00,  2.225319696230081e+00,  2.436104322725612e-01, -2.078328208848929e+00,  1.320106373933020e+00,  6.781016661807595e+01
168         ,  2.280000000000000e+00,  2.191986238227697e+00,  0.000000000000000e+00,  4.627732630338116e-01,  2.342425390089009e+01,  4.779842330741043e+00,  2.128472484687419e+00,  1.187540192367089e+02
169         ,  9.600000000000000e-01,  9.544626526314739e-01,  1.740151923947352e-01, -7.348539588151006e-01,  2.253237948701185e+01,  2.341998222521518e+00,  7.107671891919942e-01,  2.115370702100639e+01
170         ,  1.120000000000000e+00,  1.286649174426981e+00,  0.000000000000000e+00,  7.510189789171311e-01,  8.455804855851348e+00, -2.726294749617601e+00,  1.287366947638137e+00,  6.795904820634567e+01
171         ,  1.540000000000000e+00,  1.770162414590590e+00,  0.000000000000000e+00,  1.969838999278450e+00,  2.754701018033245e+00, -1.548464064808054e+00,  1.297435624615419e+00,  1.833360475586901e+02
172         ,  5.199999999999999e-01,  4.775790040553187e-01,  0.000000000000000e+00, -7.502748554731357e-01,  2.985105073716134e+00, -4.247060160846020e+00,  1.478659983623831e-01,  2.017617911034862e+01
173         ,  1.180000000000000e+00,  1.290342736824963e+00,  0.000000000000000e+00,  1.198232739695820e+00,  5.628544919724032e+00, -3.435960423852886e+00,  1.268746881267238e+00,  7.587827124304364e+01
174         ,  1.400000000000000e+00,  1.144856291675818e+00,  0.000000000000000e+00, -7.064087882317843e-02,  2.125218566751381e+01,  1.854600538545624e-02,  1.855729613320429e-01,  6.383423405499308e+01
176         ,  2.300000000000000e+00,  2.467806598087133e+00,  0.000000000000000e+00,  2.096921436345476e+00,  2.332030514358070e+00, -4.853409802686275e+00,  4.303075307606361e+00,  1.662642314573661e+02
177         ,  1.380000000000000e+00,  1.094186978627107e+00,  0.000000000000000e+00,  1.903756825290340e-01,  1.277594721458543e+01, -5.548166721717492e+00,  1.103464798358636e+00,  6.623464621655675e+01
179         ,  1.340000000000000e+00,  9.742208375314315e-01,  0.000000000000000e+00,  7.200235635694054e-01,  1.281101353615914e+01, -4.761203329594324e+00,  3.551813602350553e-01,  6.658171779886382e+01
180         ,  1.480000000000000e+00,  1.253399408387892e+00,  0.000000000000000e+00, -3.408362213531926e-01,  4.319934186032695e+01,  1.315498752785053e+00,  1.229556043532022e-01,  1.322512683205684e-01
181         ,  1.800000000000000e+00,  1.616113393125209e+00,  0.000000000000000e+00,  9.204446818140166e-01,  2.565389212418978e-01,  1.179618723831293e+00,  1.248282143105542e+00,  1.520699234254777e+02
182         ,  1.640000000000000e+00,  1.625529055443442e+00,  0.000000000000000e+00,  1.665243329697871e+00,  5.477898969850369e+00, -3.088820232695367e+00,  1.523277694892303e+00,  1.370465650174364e+02
184         ,  1.260000000000000e+00,  1.825948982306710e+00,  0.000000000000000e+00,  8.349240127194577e-01,  3.055036631999295e+01, -4.593428242415675e+00,  1.192617902427226e+00,  1.760644836336395e+02
185         ,  2.000000000000000e+00,  1.637646452259683e+00,  0.000000000000000e+00,  1.240152013504780e+00,  8.857906630320347e+00, -4.315600187696727e+00,  1.383313504800030e+00,  1.732961829418925e+02
186         ,  1.380000000000000e+00,  1.434585287982781e+00,  0.000000000000000e+00,  5.632947047504142e-01,  1.410291056034028e+01, -6.541148451794231e-01,  1.316534190068172e+00,  6.597572679786897e+01
187         ,  1.340000000000000e+00,  1.362898650893788e+00,  0.000000000000000e+00,  1.281665933571852e+00,  1.233518760027302e+01, -3.605220840192792e-01,  8.898322638789991e-01,  5.887645293334619e+01
188         ,  1.760000000000000e+00,  2.094662003531123e+00,  0.000000000000000e+00,  1.521179277196235e+00,  8.691775824303136e+00, -4.939708363118220e+00,  1.490831986611245e+00,  3.086880538785712e+02
190         ,  1.120000000000000e+00,  1.228728743524008e+00,  0.000000000000000e+00, -9.931106322391692e-05,  2.136610862866142e+01, -6.702172182515867e+00,  1.295230255673044e+00,  7.719380131211993e+01
191         ,  4.399999999999999e-01,  1.300888961831760e+00,  0.000000000000000e+00, -3.871833601561326e-01,  2.024803971910872e+01, -4.720426802538428e+00,  1.135494853650688e+00,  1.076924155206723e+02
192         ,  1.520000000000000e+00,  1.130597220594132e+00,  0.000000000000000e+00,  5.612704959830476e-01,  6.784664518466585e+00, -2.372951877734879e+00,  1.181406608978748e+00,  3.761867255760099e+01
193         ,  8.600000000000001e-01,  7.678482696678904e-01,  0.000000000000000e+00, -3.254144513465423e-02,  6.640369620179357e+00, -1.651830788388820e+00,  1.074524328375334e-01,  3.650029382417640e+01
194         ,  1.460000000000000e+00,  1.461299099504968e+00,  0.000000000000000e+00,  1.105940545515209e+00,  1.810940668845262e+01, -1.179407364745333e-01,  7.230561742869862e-01,  8.434441422686807e+01
195         ,  1.560000000000000e+00,  1.174337295759017e+00,  0.000000000000000e+00,  1.039236204319803e+00,  1.556041827121846e+01, -4.190578625265183e+00,  3.583579681522118e-01,  9.797082965825892e+01
196         ,  1.160000000000000e+00,  1.089193903908513e+00,  0.000000000000000e+00,  2.414520463789371e-02,  9.270711851021840e+00, -2.321559917252141e+00,  5.212115850136304e-01,  9.628382584593305e+01
197         ,  1.820000000000000e+00,  1.394285941532121e+00,  0.000000000000000e+00,  1.281647745584170e+00,  2.969415630450058e+00, -1.111215712924574e+00,  1.342332870232154e+00,  7.798251089278361e+01
198         ,  1.700000000000000e+00,  1.583266032920310e+00,  0.000000000000000e+00,  1.218289722633656e+00,  1.006867507656700e+01,  2.743035394711790e-01,  1.453098976556990e+00,  7.987850545913570e+01
199         ,  1.500000000000000e+00,  2.190660311592387e+00,  0.000000000000000e+00,  5.013428777349704e-01,  2.206862018428737e+00, -3.263786642933008e+00,  1.182475685156339e+00,  4.137640433089447e+02
200         ,  1.320000000000001e+00,  1.659170052069567e+00,  0.000000000000000e+00,  1.432756852439695e+00,  1.153332519246127e+01, -2.575911590863562e+00,  1.701806903237327e+00,  1.060868150240902e+02
201         ,  4.380000000000000e+00,  4.294307496832345e+00,  0.000000000000000e+00,  2.551488152891059e+00,  3.921717028701310e+01, -2.290954250593515e+00,  1.180015652839878e+00,  8.334964931007031e+02
202         ,  1.980000000000000e+00,  2.153883221894430e+00,  0.000000000000000e+00,  2.033502265449386e+00,  3.009474934790802e+00, -4.324812215350017e+00,  1.223887466279695e+00,  3.493741478722031e+02
204         ,  1.440000000000000e+00,  1.494738190486059e+00,  0.000000000000000e+00,  1.237256830032047e+00,  4.103790954842598e+00, -2.399320653780116e+00,  1.604844380414371e+00,  1.003284600926454e+02
205         ,  7.400000000000001e-01,  1.048923280360106e+00,  0.000000000000000e+00, -1.934806179788795e-02,  1.098285046894397e+01, -4.308701853582857e+00,  1.513532923024445e+00,  1.140242580380474e+01
206         ,  1.220000000000000e+00,  1.345255007258179e+00,  0.000000000000000e+00,  2.123224357605544e-01,  1.526517832778757e+01, -3.880802721258182e+00,  1.298788414806157e+00,  9.310771147206138e+01
207         ,  8.400000000000000e-01,  9.024559331874140e-01,  0.000000000000000e+00,  1.255627954254986e+00,  2.654338314103619e+00, -4.715698282028239e+00,  5.903573006547183e-01,  4.435839665637751e+01
208         ,  9.000000000000001e-01,  1.061935970458769e+00,  0.000000000000000e+00,  7.790032276456325e-01,  2.380466560802482e+00, -1.963222095247374e+00,  8.178253885322417e-01,  5.512695592272939e+01
209         ,  0.000000000000000e+00,  2.842027758443099e-02,  8.670923502306600e-01,  8.593029081822302e-01,  8.251522659556144e+00, -8.316799517288024e+00,  1.079315265780121e+00,  1.611451505538185e+02
210         ,  2.020000000000000e+00,  1.712805133799017e+00,  0.000000000000000e+00,  3.395359033981875e-01,  2.017549245998676e+01, -1.954015857509719e+00,  1.355821822698155e+00,  1.521078091456156e+02
212         ,  1.780000000000000e+00,  1.503383499852789e+00,  0.000000000000000e+00,  1.021604204494055e+00,  1.366084847020949e+01, -3.757510262291307e-01,  1.259750664598576e+00,  7.355296973079354e+01
213         ,  1.240000000000000e+00,  1.217832571819868e+00,  0.000000000000000e+00,  2.434662252033394e+00,  4.534477010411095e+00, -3.138719518687874e+00,  1.053378927077976e+00,  2.513214662665740e+01
214         ,  9.600000000000000e-01,  9.778425387531653e-01,  0.000000000000000e+00,  5.920727373660712e-01,  5.211943128651079e+00, -6.726112639615065e+00,  1.132977429651896e+00,  6.026035242137369e+01
215         ,  2.020000000000000e+00,  1.449957558556215e+00,  0.000000000000000e+00,  2.410534056455588e+00,  1.075102050818410e+01, -5.395995546338412e+00,  5.852566316196494e-02,  1.995880375371213e+02
216         ,  1.820000000000000e+00,  1.817617923807547e+00,  0.000000000000000e+00,  7.610183658187053e-01,  2.006299087760500e+01, -6.048491292172451e+00,  1.107200375612273e+00,  2.512093797753695e+02
217         ,  1.520000000000000e+00,  1.386293140699243e+00,  0.000000000000000e+00,  8.560245643206932e-01,  2.989292885393979e-02, -6.033291735601552e+00,  2.260034333628861e+00,  8.751799394164591e+01
219         ,  1.340000000000000e+00,  1.047546374341244e+00,  0.000000000000000e+00,  1.019493888158035e-01,  4.033172280369563e+00, -1.552068986715562e+00,  1.194945884819453e+00,  2.816732001394983e+01
220         ,  3.800000000000000e-01,  6.860093689814367e-01,  0.000000000000000e+00,  1.817496528515196e-01,  1.163359141766434e+01, -5.696886146876250e+00,  1.193224526015253e-01,  3.572324842051543e+01
221         ,  1.680000000000000e+00,  1.753516971680357e+00,  0.000000000000000e+00,  9.827095912236585e-01,  1.688130954201672e+01, -9.601971652538131e+00,  1.175978010055368e+00,  2.795847746848994e+02
222         ,  1.820000000000000e+00,  1.400150334635758e+00,  0.000000000000000e+00,  1.607859482428743e+00,  8.873767053311720e+00, -1.202798304398268e-01,  1.163770535870039e+00,  4.397155576694038e+01
223         ,  8.400000000000000e-01,  1.074516110539199e+00,  0.000000000000000e+00, -1.239777693181204e-01,  9.023799482852223e+00, -3.306827045585659e+00,  1.229811805850069e+00,  4.515164083921808e+01
224         ,  1.200000000000000e+00,  1.237623628352290e+00,  0.000000000000000e+00,  8.516714020565253e-01,  4.255712006268613e+00, -2.678414692283034e+00,  1.412835709459113e+00,  5.419318973177896e+01
226         ,  1.560000000000000e+00,  1.285881082381082e+00,  0.000000000000000e+00,  6.888059635930431e-01,  1.400648194300959e+01, -1.046154760126079e+01,  1.260681733728332e+00,  1.574157929808137e+02
227         ,  3.399999999999999e-01,  1.107369689146571e+00,  0.000000000000000e+00,  1.785103194797823e+00,  7.022672379177141e+00, -5.033849343761759e+00,  1.101728310871216e+00,  2.624633518196555e+01
228         ,  1.780000000000000e+00,  1.502925302247038e+00,  0.000000000000000e+00,  1.089073923993463e+00,  1.624189705880214e+01, -4.904960898564709e-01,  1.846310259580714e+00,  5.349425006590345e+00
229         ,  2.920000000000000e+00,  1.371970116546229e+00,  0.000000000000000e+00,  1.414730383484151e+00,  6.310359926508504e+00, -5.053362994457179e+00,  1.179033096084787e+00,  1.219979340565667e+02
230         ,  9.000000000000001e-01,  1.144595024624252e+00,  0.000000000000000e+00, -1.321548004088505e+00,  3.516203185787057e+01,  4.210163636628351e+00,  1.420404479683651e-01, -3.649440546558254e+00
231         ,  7.600000000000002e-01,  1.450902140969266e+00,  0.000000000000000e+00,  1.702097611854917e+00,  1.268857070641058e+01, -2.039142231060195e+00,  1.303176680757954e+00,  5.364593054482379e+01
232         ,  1.360000000000000e+00,  2.129189453295973e+00,  0.000000000000000e+00,  1.694607217964426e+00,  1.291325679508579e+01, -2.362748919227815e+00,  1.243212271744104e+00,  2.814715955904346e+02
233         ,  1.540000000000000e+00,  1.426215878444715e+00,  0.000000000000000e+00,  2.225691930893638e-01,  1.630092721793771e+01, -1.592223818776126e+00,  7.933203331153629e-01,  1.298204370686325e+02
234         ,  2.020000000000000e+00,  1.067665845841569e+00,  0.000000000000000e+00,  1.385723695193611e+00,  3.140393224369014e+00, -2.930795226525379e+00,  6.279254111768251e-01,  6.150803369505616e+01
235         ,  8.800000000000001e-01,  1.059743166710090e+00,  0.000000000000000e+00,  1.752541405174879e-01,  9.034526110846510e+00, -3.841111068162456e+00,  1.100909463546508e+00,  4.839153426414514e+01
236         ,  7.800000000000002e-01,  1.155615455024330e+00,  3.942333267573289e-02,  8.919891255149481e-01,  3.558001144210245e+00, -5.903031349316788e+00,  1.175823418181495e+00,  1.156301550927193e+02
237         ,  9.399999999999998e-01,  1.257847048330329e+00,  0.000000000000000e+00,  8.381803716428968e-01,  1.533267197660341e+01, -1.158189940893170e+00,  4.903567396818355e-01,  7.838956035457149e+01
238         ,  1.340000000000000e+00,  1.806938693043373e+00,  0.000000000000000e+00,  1.733466950763490e+00,  1.556781843457950e+01, -2.280875805458200e+00,  8.121711799512796e-01,  2.042699537241936e+02
239         ,  1.080000000000000e+00,  1.564683871775508e+00,  0.000000000000000e+00,  1.229443190336925e+00,  1.020229230214442e+01, -4.785101856464296e+00,  1.141266530087107e+00,  1.738954062158893e+02
240         ,  7.800000000000002e-01,  7.202296952884932e-01,  0.000000000000000e+00, -8.250126301886896e-01,  4.560455045708729e+00, -5.699615460718032e+00,  1.319160403494656e+00,  3.638099323680142e+00
241         ,  2.020000000000000e+00,  8.947767999101487e-01,  0.000000000000000e+00,  1.234919140001083e+00,  8.613223055748506e+00, -1.109609568723328e+01,  9.788577504201747e-02,  1.532160454184471e+02
242         ,  9.399999999999998e-01,  9.546362399857605e-01,  0.000000000000000e+00,  5.994410115976510e-02,  1.356370906977600e+01, -4.573626877278471e-01,  3.477843911744848e-01,  2.276445714835314e+01
